F:\new_data\IMG\center_2020_12_30_17_00_45_481.jpg, F:\new_data\IMG\left_2020_12_30_17_00_45_481.jpg, F:\new_data\IMG\right_2020_12_30_17_00_45_481.jpg,-0.2146857,1,0,10.94398
F:\new_data\IMG\center_2020_12_30_17_00_45_588.jpg, F:\new_data\IMG\left_2020_12_30_17_00_45_588.jpg, F:\new_data\IMG\right_2020_12_30_17_00_45_588.jpg,0,1,0,12.15975
F:\new_data\IMG\center_2020_12_30_17_00_45_692.jpg, F:\new_data\IMG\left_2020_12_30_17_00_45_692.jpg, F:\new_data\IMG\right_2020_12_30_17_00_45_692.jpg,-0.2709729,1,0,13.08268
F:\new_data\IMG\center_2020_12_30_17_00_45_792.jpg, F:\new_data\IMG\left_2020_12_30_17_00_45_792.jpg, F:\new_data\IMG\right_2020_12_30_17_00_45_792.jpg,-0.05409449,1,0,14.1097
F:\new_data\IMG\center_2020_12_30_17_00_45_892.jpg, F:\new_data\IMG\left_2020_12_30_17_00_45_892.jpg, F:\new_data\IMG\right_2020_12_30_17_00_45_892.jpg,-0.0201369,1,0,15.2785
F:\new_data\IMG\center_2020_12_30_17_00_45_996.jpg, F:\new_data\IMG\left_2020_12_30_17_00_45_996.jpg, F:\new_data\IMG\right_2020_12_30_17_00_45_996.jpg,-0.2815245,1,0,16.16785
F:\new_data\IMG\center_2020_12_30_17_00_46_097.jpg, F:\new_data\IMG\left_2020_12_30_17_00_46_097.jpg, F:\new_data\IMG\right_2020_12_30_17_00_46_097.jpg,0,1,0,17.35269
F:\new_data\IMG\center_2020_12_30_17_00_46_205.jpg, F:\new_data\IMG\left_2020_12_30_17_00_46_205.jpg, F:\new_data\IMG\right_2020_12_30_17_00_46_205.jpg,-0.3202935,1,0,18.56576
F:\new_data\IMG\center_2020_12_30_17_00_46_305.jpg, F:\new_data\IMG\left_2020_12_30_17_00_46_305.jpg, F:\new_data\IMG\right_2020_12_30_17_00_46_305.jpg,-0.01749509,1,0,19.44947
F:\new_data\IMG\center_2020_12_30_17_00_46_407.jpg, F:\new_data\IMG\left_2020_12_30_17_00_46_407.jpg, F:\new_data\IMG\right_2020_12_30_17_00_46_407.jpg,-0.2975664,1,0,20.55412
F:\new_data\IMG\center_2020_12_30_17_00_46_513.jpg, F:\new_data\IMG\left_2020_12_30_17_00_46_513.jpg, F:\new_data\IMG\right_2020_12_30_17_00_46_513.jpg,-0.5583399,1,0,21.31948
F:\new_data\IMG\center_2020_12_30_17_00_46_617.jpg, F:\new_data\IMG\left_2020_12_30_17_00_46_617.jpg, F:\new_data\IMG\right_2020_12_30_17_00_46_617.jpg,-0.2965452,1,0,22.36714
F:\new_data\IMG\center_2020_12_30_17_00_46_721.jpg, F:\new_data\IMG\left_2020_12_30_17_00_46_721.jpg, F:\new_data\IMG\right_2020_12_30_17_00_46_721.jpg,-0.3433605,1,0,23.48496
F:\new_data\IMG\center_2020_12_30_17_00_46_824.jpg, F:\new_data\IMG\left_2020_12_30_17_00_46_824.jpg, F:\new_data\IMG\right_2020_12_30_17_00_46_824.jpg,-0.03329311,1,0,24.45185
F:\new_data\IMG\center_2020_12_30_17_00_46_924.jpg, F:\new_data\IMG\left_2020_12_30_17_00_46_924.jpg, F:\new_data\IMG\right_2020_12_30_17_00_46_924.jpg,-0.2624298,1,0,25.41171
F:\new_data\IMG\center_2020_12_30_17_00_47_026.jpg, F:\new_data\IMG\left_2020_12_30_17_00_47_026.jpg, F:\new_data\IMG\right_2020_12_30_17_00_47_026.jpg,0,1,0,26.36131
F:\new_data\IMG\center_2020_12_30_17_00_47_129.jpg, F:\new_data\IMG\left_2020_12_30_17_00_47_129.jpg, F:\new_data\IMG\right_2020_12_30_17_00_47_129.jpg,0.2898297,1,0,27.20069
F:\new_data\IMG\center_2020_12_30_17_00_47_235.jpg, F:\new_data\IMG\left_2020_12_30_17_00_47_235.jpg, F:\new_data\IMG\right_2020_12_30_17_00_47_235.jpg,0.03941371,1,0,28.12369
F:\new_data\IMG\center_2020_12_30_17_00_47_337.jpg, F:\new_data\IMG\left_2020_12_30_17_00_47_337.jpg, F:\new_data\IMG\right_2020_12_30_17_00_47_337.jpg,0,1,0,29.04569
F:\new_data\IMG\center_2020_12_30_17_00_47_442.jpg, F:\new_data\IMG\left_2020_12_30_17_00_47_442.jpg, F:\new_data\IMG\right_2020_12_30_17_00_47_442.jpg,-0.3141789,1,0,30.06567
F:\new_data\IMG\center_2020_12_30_17_00_47_547.jpg, F:\new_data\IMG\left_2020_12_30_17_00_47_547.jpg, F:\new_data\IMG\right_2020_12_30_17_00_47_547.jpg,-0.01976942,1,0,30.19005
F:\new_data\IMG\center_2020_12_30_17_00_47_653.jpg, F:\new_data\IMG\left_2020_12_30_17_00_47_653.jpg, F:\new_data\IMG\right_2020_12_30_17_00_47_653.jpg,-0.2923644,1,0,30.17688
F:\new_data\IMG\center_2020_12_30_17_00_47_758.jpg, F:\new_data\IMG\left_2020_12_30_17_00_47_758.jpg, F:\new_data\IMG\right_2020_12_30_17_00_47_758.jpg,-0.004815932,1,0,30.18935
F:\new_data\IMG\center_2020_12_30_17_00_47_862.jpg, F:\new_data\IMG\left_2020_12_30_17_00_47_862.jpg, F:\new_data\IMG\right_2020_12_30_17_00_47_862.jpg,0,1,0,30.19006
F:\new_data\IMG\center_2020_12_30_17_00_47_964.jpg, F:\new_data\IMG\left_2020_12_30_17_00_47_964.jpg, F:\new_data\IMG\right_2020_12_30_17_00_47_964.jpg,0,1,0,30.19029
F:\new_data\IMG\center_2020_12_30_17_00_48_068.jpg, F:\new_data\IMG\left_2020_12_30_17_00_48_068.jpg, F:\new_data\IMG\right_2020_12_30_17_00_48_068.jpg,0,1,0,30.19029
F:\new_data\IMG\center_2020_12_30_17_00_48_173.jpg, F:\new_data\IMG\left_2020_12_30_17_00_48_173.jpg, F:\new_data\IMG\right_2020_12_30_17_00_48_173.jpg,-0.2703453,1,0,30.17397
F:\new_data\IMG\center_2020_12_30_17_00_48_280.jpg, F:\new_data\IMG\left_2020_12_30_17_00_48_280.jpg, F:\new_data\IMG\right_2020_12_30_17_00_48_280.jpg,0,1,0,30.18975
F:\new_data\IMG\center_2020_12_30_17_00_48_383.jpg, F:\new_data\IMG\left_2020_12_30_17_00_48_383.jpg, F:\new_data\IMG\right_2020_12_30_17_00_48_383.jpg,0,1,0,30.19032
F:\new_data\IMG\center_2020_12_30_17_00_48_486.jpg, F:\new_data\IMG\left_2020_12_30_17_00_48_486.jpg, F:\new_data\IMG\right_2020_12_30_17_00_48_486.jpg,-0.3085596,1,0,30.1694
F:\new_data\IMG\center_2020_12_30_17_00_48_588.jpg, F:\new_data\IMG\left_2020_12_30_17_00_48_588.jpg, F:\new_data\IMG\right_2020_12_30_17_00_48_588.jpg,-0.02361269,1,0,30.19027
F:\new_data\IMG\center_2020_12_30_17_00_48_689.jpg, F:\new_data\IMG\left_2020_12_30_17_00_48_689.jpg, F:\new_data\IMG\right_2020_12_30_17_00_48_689.jpg,-0.068913,1,0,30.19029
F:\new_data\IMG\center_2020_12_30_17_00_48_790.jpg, F:\new_data\IMG\left_2020_12_30_17_00_48_790.jpg, F:\new_data\IMG\right_2020_12_30_17_00_48_790.jpg,-0.3231252,1,0,30.17125
F:\new_data\IMG\center_2020_12_30_17_00_48_895.jpg, F:\new_data\IMG\left_2020_12_30_17_00_48_895.jpg, F:\new_data\IMG\right_2020_12_30_17_00_48_895.jpg,-0.009165615,1,0,30.18951
F:\new_data\IMG\center_2020_12_30_17_00_48_999.jpg, F:\new_data\IMG\left_2020_12_30_17_00_48_999.jpg, F:\new_data\IMG\right_2020_12_30_17_00_48_999.jpg,0,1,0,30.19011
F:\new_data\IMG\center_2020_12_30_17_00_49_120.jpg, F:\new_data\IMG\left_2020_12_30_17_00_49_120.jpg, F:\new_data\IMG\right_2020_12_30_17_00_49_120.jpg,-0.3618618,1,0,30.17183
F:\new_data\IMG\center_2020_12_30_17_00_49_221.jpg, F:\new_data\IMG\left_2020_12_30_17_00_49_221.jpg, F:\new_data\IMG\right_2020_12_30_17_00_49_221.jpg,-0.3816462,1,0,30.1845
F:\new_data\IMG\center_2020_12_30_17_00_49_325.jpg, F:\new_data\IMG\left_2020_12_30_17_00_49_325.jpg, F:\new_data\IMG\right_2020_12_30_17_00_49_325.jpg,-0.07010402,1,0,30.19126
F:\new_data\IMG\center_2020_12_30_17_00_49_428.jpg, F:\new_data\IMG\left_2020_12_30_17_00_49_428.jpg, F:\new_data\IMG\right_2020_12_30_17_00_49_428.jpg,0,1,0,30.18932
F:\new_data\IMG\center_2020_12_30_17_00_49_533.jpg, F:\new_data\IMG\left_2020_12_30_17_00_49_533.jpg, F:\new_data\IMG\right_2020_12_30_17_00_49_533.jpg,0,1,0,30.19023
F:\new_data\IMG\center_2020_12_30_17_00_49_637.jpg, F:\new_data\IMG\left_2020_12_30_17_00_49_637.jpg, F:\new_data\IMG\right_2020_12_30_17_00_49_637.jpg,0,1,0,30.1903
F:\new_data\IMG\center_2020_12_30_17_00_49_744.jpg, F:\new_data\IMG\left_2020_12_30_17_00_49_744.jpg, F:\new_data\IMG\right_2020_12_30_17_00_49_744.jpg,0.1598592,1,0,30.18274
F:\new_data\IMG\center_2020_12_30_17_00_49_844.jpg, F:\new_data\IMG\left_2020_12_30_17_00_49_844.jpg, F:\new_data\IMG\right_2020_12_30_17_00_49_844.jpg,0.2332005,1,0,30.1835
F:\new_data\IMG\center_2020_12_30_17_00_49_980.jpg, F:\new_data\IMG\left_2020_12_30_17_00_49_980.jpg, F:\new_data\IMG\right_2020_12_30_17_00_49_980.jpg,0,1,0,30.1899
F:\new_data\IMG\center_2020_12_30_17_00_50_085.jpg, F:\new_data\IMG\left_2020_12_30_17_00_50_085.jpg, F:\new_data\IMG\right_2020_12_30_17_00_50_085.jpg,-0.0804543,1,0,30.18764
F:\new_data\IMG\center_2020_12_30_17_00_50_191.jpg, F:\new_data\IMG\left_2020_12_30_17_00_50_191.jpg, F:\new_data\IMG\right_2020_12_30_17_00_50_191.jpg,-0.242088,1,0,30.17633
F:\new_data\IMG\center_2020_12_30_17_00_50_297.jpg, F:\new_data\IMG\left_2020_12_30_17_00_50_297.jpg, F:\new_data\IMG\right_2020_12_30_17_00_50_297.jpg,0,1,0,30.18927
F:\new_data\IMG\center_2020_12_30_17_00_50_399.jpg, F:\new_data\IMG\left_2020_12_30_17_00_50_399.jpg, F:\new_data\IMG\right_2020_12_30_17_00_50_399.jpg,0,1,0,30.19019
F:\new_data\IMG\center_2020_12_30_17_00_50_505.jpg, F:\new_data\IMG\left_2020_12_30_17_00_50_505.jpg, F:\new_data\IMG\right_2020_12_30_17_00_50_505.jpg,0,1,0,30.19026
F:\new_data\IMG\center_2020_12_30_17_00_50_610.jpg, F:\new_data\IMG\left_2020_12_30_17_00_50_610.jpg, F:\new_data\IMG\right_2020_12_30_17_00_50_610.jpg,0,1,0,30.1905
F:\new_data\IMG\center_2020_12_30_17_00_50_711.jpg, F:\new_data\IMG\left_2020_12_30_17_00_50_711.jpg, F:\new_data\IMG\right_2020_12_30_17_00_50_711.jpg,0,1,0,30.19029
F:\new_data\IMG\center_2020_12_30_17_00_50_811.jpg, F:\new_data\IMG\left_2020_12_30_17_00_50_811.jpg, F:\new_data\IMG\right_2020_12_30_17_00_50_811.jpg,0,1,0,30.1903
F:\new_data\IMG\center_2020_12_30_17_00_50_920.jpg, F:\new_data\IMG\left_2020_12_30_17_00_50_920.jpg, F:\new_data\IMG\right_2020_12_30_17_00_50_920.jpg,-0.3227733,1,0,30.16708
F:\new_data\IMG\center_2020_12_30_17_00_51_022.jpg, F:\new_data\IMG\left_2020_12_30_17_00_51_022.jpg, F:\new_data\IMG\right_2020_12_30_17_00_51_022.jpg,-0.01579048,1,0,30.19002
F:\new_data\IMG\center_2020_12_30_17_00_51_128.jpg, F:\new_data\IMG\left_2020_12_30_17_00_51_128.jpg, F:\new_data\IMG\right_2020_12_30_17_00_51_128.jpg,0,1,0,30.19013
F:\new_data\IMG\center_2020_12_30_17_00_51_235.jpg, F:\new_data\IMG\left_2020_12_30_17_00_51_235.jpg, F:\new_data\IMG\right_2020_12_30_17_00_51_235.jpg,0,1,0,30.19029
F:\new_data\IMG\center_2020_12_30_17_00_51_342.jpg, F:\new_data\IMG\left_2020_12_30_17_00_51_342.jpg, F:\new_data\IMG\right_2020_12_30_17_00_51_342.jpg,0,1,0,30.19032
F:\new_data\IMG\center_2020_12_30_17_00_51_446.jpg, F:\new_data\IMG\left_2020_12_30_17_00_51_446.jpg, F:\new_data\IMG\right_2020_12_30_17_00_51_446.jpg,-0.0988197,1,0,30.18796
F:\new_data\IMG\center_2020_12_30_17_00_51_573.jpg, F:\new_data\IMG\left_2020_12_30_17_00_51_573.jpg, F:\new_data\IMG\right_2020_12_30_17_00_51_573.jpg,0,1,0,30.19025
F:\new_data\IMG\center_2020_12_30_17_00_51_678.jpg, F:\new_data\IMG\left_2020_12_30_17_00_51_678.jpg, F:\new_data\IMG\right_2020_12_30_17_00_51_678.jpg,0,1,0,30.19029
F:\new_data\IMG\center_2020_12_30_17_00_51_782.jpg, F:\new_data\IMG\left_2020_12_30_17_00_51_782.jpg, F:\new_data\IMG\right_2020_12_30_17_00_51_782.jpg,0,1,0,30.18962
F:\new_data\IMG\center_2020_12_30_17_00_51_883.jpg, F:\new_data\IMG\left_2020_12_30_17_00_51_883.jpg, F:\new_data\IMG\right_2020_12_30_17_00_51_883.jpg,0,1,0,30.18993
F:\new_data\IMG\center_2020_12_30_17_00_51_986.jpg, F:\new_data\IMG\left_2020_12_30_17_00_51_986.jpg, F:\new_data\IMG\right_2020_12_30_17_00_51_986.jpg,-0.1186269,1,0,30.18547
F:\new_data\IMG\center_2020_12_30_17_00_52_091.jpg, F:\new_data\IMG\left_2020_12_30_17_00_52_091.jpg, F:\new_data\IMG\right_2020_12_30_17_00_52_091.jpg,-0.2946914,1,0,30.17295
F:\new_data\IMG\center_2020_12_30_17_00_52_192.jpg, F:\new_data\IMG\left_2020_12_30_17_00_52_192.jpg, F:\new_data\IMG\right_2020_12_30_17_00_52_192.jpg,-0.5534778,1,0,30.14837
F:\new_data\IMG\center_2020_12_30_17_00_52_295.jpg, F:\new_data\IMG\left_2020_12_30_17_00_52_295.jpg, F:\new_data\IMG\right_2020_12_30_17_00_52_295.jpg,-0.3191729,1,0,30.19139
F:\new_data\IMG\center_2020_12_30_17_00_52_402.jpg, F:\new_data\IMG\left_2020_12_30_17_00_52_402.jpg, F:\new_data\IMG\right_2020_12_30_17_00_52_402.jpg,0,1,0,30.18641
F:\new_data\IMG\center_2020_12_30_17_00_52_506.jpg, F:\new_data\IMG\left_2020_12_30_17_00_52_506.jpg, F:\new_data\IMG\right_2020_12_30_17_00_52_506.jpg,0,1,0,30.19167
F:\new_data\IMG\center_2020_12_30_17_00_52_612.jpg, F:\new_data\IMG\left_2020_12_30_17_00_52_612.jpg, F:\new_data\IMG\right_2020_12_30_17_00_52_612.jpg,0,1,0,30.19026
F:\new_data\IMG\center_2020_12_30_17_00_52_717.jpg, F:\new_data\IMG\left_2020_12_30_17_00_52_717.jpg, F:\new_data\IMG\right_2020_12_30_17_00_52_717.jpg,0,1,0,30.19105
F:\new_data\IMG\center_2020_12_30_17_00_52_820.jpg, F:\new_data\IMG\left_2020_12_30_17_00_52_820.jpg, F:\new_data\IMG\right_2020_12_30_17_00_52_820.jpg,0,1,0,30.19014
F:\new_data\IMG\center_2020_12_30_17_00_52_925.jpg, F:\new_data\IMG\left_2020_12_30_17_00_52_925.jpg, F:\new_data\IMG\right_2020_12_30_17_00_52_925.jpg,0,1,0,30.19032
F:\new_data\IMG\center_2020_12_30_17_00_53_025.jpg, F:\new_data\IMG\left_2020_12_30_17_00_53_025.jpg, F:\new_data\IMG\right_2020_12_30_17_00_53_025.jpg,-0.3009921,1,0,30.1705
F:\new_data\IMG\center_2020_12_30_17_00_53_127.jpg, F:\new_data\IMG\left_2020_12_30_17_00_53_127.jpg, F:\new_data\IMG\right_2020_12_30_17_00_53_127.jpg,0,1,0,30.18968
F:\new_data\IMG\center_2020_12_30_17_00_53_230.jpg, F:\new_data\IMG\left_2020_12_30_17_00_53_230.jpg, F:\new_data\IMG\right_2020_12_30_17_00_53_230.jpg,0,1,0,30.1903
F:\new_data\IMG\center_2020_12_30_17_00_53_335.jpg, F:\new_data\IMG\left_2020_12_30_17_00_53_335.jpg, F:\new_data\IMG\right_2020_12_30_17_00_53_335.jpg,0,1,0,30.19054
F:\new_data\IMG\center_2020_12_30_17_00_53_439.jpg, F:\new_data\IMG\left_2020_12_30_17_00_53_439.jpg, F:\new_data\IMG\right_2020_12_30_17_00_53_439.jpg,-0.2551692,1,0,30.17757
F:\new_data\IMG\center_2020_12_30_17_00_53_540.jpg, F:\new_data\IMG\left_2020_12_30_17_00_53_540.jpg, F:\new_data\IMG\right_2020_12_30_17_00_53_540.jpg,0,1,0,30.18944
F:\new_data\IMG\center_2020_12_30_17_00_53_643.jpg, F:\new_data\IMG\left_2020_12_30_17_00_53_643.jpg, F:\new_data\IMG\right_2020_12_30_17_00_53_643.jpg,0,1,0,30.19
F:\new_data\IMG\center_2020_12_30_17_00_53_745.jpg, F:\new_data\IMG\left_2020_12_30_17_00_53_745.jpg, F:\new_data\IMG\right_2020_12_30_17_00_53_745.jpg,0,1,0,30.1895
F:\new_data\IMG\center_2020_12_30_17_00_53_846.jpg, F:\new_data\IMG\left_2020_12_30_17_00_53_846.jpg, F:\new_data\IMG\right_2020_12_30_17_00_53_846.jpg,0,1,0,30.19034
F:\new_data\IMG\center_2020_12_30_17_00_53_952.jpg, F:\new_data\IMG\left_2020_12_30_17_00_53_952.jpg, F:\new_data\IMG\right_2020_12_30_17_00_53_952.jpg,-0.0751908,1,0,30.18902
F:\new_data\IMG\center_2020_12_30_17_00_54_054.jpg, F:\new_data\IMG\left_2020_12_30_17_00_54_054.jpg, F:\new_data\IMG\right_2020_12_30_17_00_54_054.jpg,-0.2254158,1,0,30.18226
F:\new_data\IMG\center_2020_12_30_17_00_54_161.jpg, F:\new_data\IMG\left_2020_12_30_17_00_54_161.jpg, F:\new_data\IMG\right_2020_12_30_17_00_54_161.jpg,0,1,0,30.18989
F:\new_data\IMG\center_2020_12_30_17_00_54_265.jpg, F:\new_data\IMG\left_2020_12_30_17_00_54_265.jpg, F:\new_data\IMG\right_2020_12_30_17_00_54_265.jpg,0,1,0,30.19025
F:\new_data\IMG\center_2020_12_30_17_00_54_367.jpg, F:\new_data\IMG\left_2020_12_30_17_00_54_367.jpg, F:\new_data\IMG\right_2020_12_30_17_00_54_367.jpg,0,1,0,30.19032
F:\new_data\IMG\center_2020_12_30_17_00_54_476.jpg, F:\new_data\IMG\left_2020_12_30_17_00_54_476.jpg, F:\new_data\IMG\right_2020_12_30_17_00_54_476.jpg,0,1,0,30.19031
F:\new_data\IMG\center_2020_12_30_17_00_54_577.jpg, F:\new_data\IMG\left_2020_12_30_17_00_54_577.jpg, F:\new_data\IMG\right_2020_12_30_17_00_54_577.jpg,0,1,0,30.18973
F:\new_data\IMG\center_2020_12_30_17_00_54_677.jpg, F:\new_data\IMG\left_2020_12_30_17_00_54_677.jpg, F:\new_data\IMG\right_2020_12_30_17_00_54_677.jpg,0,1,0,30.19032
F:\new_data\IMG\center_2020_12_30_17_00_54_780.jpg, F:\new_data\IMG\left_2020_12_30_17_00_54_780.jpg, F:\new_data\IMG\right_2020_12_30_17_00_54_780.jpg,0,1,0,30.18986
F:\new_data\IMG\center_2020_12_30_17_00_54_880.jpg, F:\new_data\IMG\left_2020_12_30_17_00_54_880.jpg, F:\new_data\IMG\right_2020_12_30_17_00_54_880.jpg,0,1,0,30.19029
F:\new_data\IMG\center_2020_12_30_17_00_54_985.jpg, F:\new_data\IMG\left_2020_12_30_17_00_54_985.jpg, F:\new_data\IMG\right_2020_12_30_17_00_54_985.jpg,-0.0967722,1,0,30.18795
F:\new_data\IMG\center_2020_12_30_17_00_55_085.jpg, F:\new_data\IMG\left_2020_12_30_17_00_55_085.jpg, F:\new_data\IMG\right_2020_12_30_17_00_55_085.jpg,-0.1661778,1,0,30.18703
F:\new_data\IMG\center_2020_12_30_17_00_55_187.jpg, F:\new_data\IMG\left_2020_12_30_17_00_55_187.jpg, F:\new_data\IMG\right_2020_12_30_17_00_55_187.jpg,0,1,0,30.18984
F:\new_data\IMG\center_2020_12_30_17_00_55_289.jpg, F:\new_data\IMG\left_2020_12_30_17_00_55_289.jpg, F:\new_data\IMG\right_2020_12_30_17_00_55_289.jpg,0,1,0,30.19025
F:\new_data\IMG\center_2020_12_30_17_00_55_387.jpg, F:\new_data\IMG\left_2020_12_30_17_00_55_387.jpg, F:\new_data\IMG\right_2020_12_30_17_00_55_387.jpg,0,1,0,30.19028
F:\new_data\IMG\center_2020_12_30_17_00_55_491.jpg, F:\new_data\IMG\left_2020_12_30_17_00_55_491.jpg, F:\new_data\IMG\right_2020_12_30_17_00_55_491.jpg,0,1,0,30.19031
F:\new_data\IMG\center_2020_12_30_17_00_55_593.jpg, F:\new_data\IMG\left_2020_12_30_17_00_55_593.jpg, F:\new_data\IMG\right_2020_12_30_17_00_55_593.jpg,0,1,0,30.1903
F:\new_data\IMG\center_2020_12_30_17_00_55_695.jpg, F:\new_data\IMG\left_2020_12_30_17_00_55_695.jpg, F:\new_data\IMG\right_2020_12_30_17_00_55_695.jpg,-0.25791,1,0,30.1756
F:\new_data\IMG\center_2020_12_30_17_00_55_796.jpg, F:\new_data\IMG\left_2020_12_30_17_00_55_796.jpg, F:\new_data\IMG\right_2020_12_30_17_00_55_796.jpg,-0.04732769,1,0,30.19069
F:\new_data\IMG\center_2020_12_30_17_00_55_898.jpg, F:\new_data\IMG\left_2020_12_30_17_00_55_898.jpg, F:\new_data\IMG\right_2020_12_30_17_00_55_898.jpg,0,1,0,30.18972
F:\new_data\IMG\center_2020_12_30_17_00_56_003.jpg, F:\new_data\IMG\left_2020_12_30_17_00_56_003.jpg, F:\new_data\IMG\right_2020_12_30_17_00_56_003.jpg,0,1,0,30.18998
F:\new_data\IMG\center_2020_12_30_17_00_56_108.jpg, F:\new_data\IMG\left_2020_12_30_17_00_56_108.jpg, F:\new_data\IMG\right_2020_12_30_17_00_56_108.jpg,0,1,0,30.19032
F:\new_data\IMG\center_2020_12_30_17_00_56_215.jpg, F:\new_data\IMG\left_2020_12_30_17_00_56_215.jpg, F:\new_data\IMG\right_2020_12_30_17_00_56_215.jpg,-0.2906541,1,0,30.17227
F:\new_data\IMG\center_2020_12_30_17_00_56_322.jpg, F:\new_data\IMG\left_2020_12_30_17_00_56_322.jpg, F:\new_data\IMG\right_2020_12_30_17_00_56_322.jpg,-0.4056432,1,0,30.17702
F:\new_data\IMG\center_2020_12_30_17_00_56_424.jpg, F:\new_data\IMG\left_2020_12_30_17_00_56_424.jpg, F:\new_data\IMG\right_2020_12_30_17_00_56_424.jpg,-0.09520861,1,0,30.19162
F:\new_data\IMG\center_2020_12_30_17_00_56_527.jpg, F:\new_data\IMG\left_2020_12_30_17_00_56_527.jpg, F:\new_data\IMG\right_2020_12_30_17_00_56_527.jpg,0,1,0,30.18938
F:\new_data\IMG\center_2020_12_30_17_00_56_634.jpg, F:\new_data\IMG\left_2020_12_30_17_00_56_634.jpg, F:\new_data\IMG\right_2020_12_30_17_00_56_634.jpg,0,1,0,30.19011
F:\new_data\IMG\center_2020_12_30_17_00_56_735.jpg, F:\new_data\IMG\left_2020_12_30_17_00_56_735.jpg, F:\new_data\IMG\right_2020_12_30_17_00_56_735.jpg,-0.1213512,1,0,30.18865
F:\new_data\IMG\center_2020_12_30_17_00_56_836.jpg, F:\new_data\IMG\left_2020_12_30_17_00_56_836.jpg, F:\new_data\IMG\right_2020_12_30_17_00_56_836.jpg,0,1,0,30.19021
F:\new_data\IMG\center_2020_12_30_17_00_56_942.jpg, F:\new_data\IMG\left_2020_12_30_17_00_56_942.jpg, F:\new_data\IMG\right_2020_12_30_17_00_56_942.jpg,0.1407357,1,0,30.18436
F:\new_data\IMG\center_2020_12_30_17_00_57_048.jpg, F:\new_data\IMG\left_2020_12_30_17_00_57_048.jpg, F:\new_data\IMG\right_2020_12_30_17_00_57_048.jpg,0,1,0,30.19025
